"featureid","totalObs","meanMaxTemp","maxMaxTemp","meanDays.18","meanDays.20","meanDays.22","yearsMaxTemp.18","freqMax.18","yearsMaxTemp.20","freqMax.20","yearsMaxTemp.22","freqMax.22","meanResist","meanRMSE","flag"
751923,0,24.1770391436057,25.491716675741,101,69,28,34,1,34,1,34,1,307.339674209287,NA,NA
751924,0,21.2336481992813,22.5556287730729,50,10,2,34,1,31,0.911764705882353,5,0.147058823529412,131.210703604941,NA,NA
751925,0,20.5492821673039,22.4030033961371,35,7,1,34,1,24,0.705882352941177,1,0.0294117647058824,118.761175466524,NA,NA
751926,0,21.4934452281946,23.0392811688676,50,12,2,34,1,34,1,7,0.205882352941176,192.93793405056,NA,NA
751927,0,21.207510297526,22.5390222355639,50,10,1,34,1,32,0.941176470588235,5,0.147058823529412,136.382390821708,NA,NA
751928,46,99.4481925915709,101.184935214149,222,222,222,34,1,34,1,34,1,7277.91527783078,19.1559886543641,""
751929,0,20.450901669003,21.726084091328,33,4,0,34,1,25,0.735294117647059,0,0,140.94540894871,NA,NA
751930,0,21.2571051349895,22.5661179265314,50,11,1,34,1,32,0.941176470588235,5,0.147058823529412,129.588997088504,NA,NA
751931,0,21.7375419398187,23.0886383156754,60,20,2,34,1,33,0.970588235294118,14,0.411764705882353,128.489640288747,NA,NA
751932,0,23.3081057009733,24.6426176205113,90,52,12,34,1,34,1,32,0.941176470588235,181.414814168837,NA,NA
751933,0,22.2517166183482,23.6573731617587,72,30,3,34,1,34,1,23,0.676470588235294,129.600989765309,NA,NA
751934,0,23.5387689025839,24.9025188077312,93,59,14,34,1,34,1,33,0.970588235294118,182.584368678985,NA,NA
751935,0,22.1968402128987,23.6380571754525,74,30,5,34,1,34,1,21,0.617647058823529,122.446862712597,NA,NA
751936,0,24.0620769853402,25.4022665604282,100,68,24,34,1,34,1,34,1,225.314397940333,NA,NA
751937,0,25.6028338527236,26.9553412902961,118,94,60,34,1,34,1,34,1,353.315714969225,NA,NA
751938,0,23.8189989275899,25.3066718090359,100,66,20,34,1,34,1,34,1,197.119287741513,NA,NA
751939,0,37.7878407789294,39.5113282839,218,209,196,34,1,34,1,34,1,1486.67892329361,NA,NA
751940,0,23.5386244495377,25.3778815107131,90,56,15,34,1,34,1,33,0.970588235294118,186.084143140879,NA,NA
751941,0,20.9652732171672,22.7350318561277,43,7,1,34,1,31,0.911764705882353,2,0.0588235294117647,109.812924506992,NA,NA
751942,0,20.38563304089,21.7033345295911,33,3,0,34,1,23,0.676470588235294,0,0,145.341036346767,NA,NA
751943,0,21.6155144907184,23.0982199255861,60,18,2,34,1,33,0.970588235294118,12,0.352941176470588,124.943518195729,NA,NA
751944,0,21.6709396690095,23.4122668112173,58,15,3,34,1,34,1,13,0.382352941176471,103.522949835673,NA,NA
751945,0,21.2038935558667,22.9714300750722,48,10,2,34,1,32,0.941176470588235,4,0.117647058823529,111.375145800744,NA,NA
751946,0,64.9966134378116,66.8577657337612,222,222,222,34,1,34,1,34,1,4006.71596899138,NA,NA
751947,0,20.8468932240298,22.7290063774997,43,6,2,34,1,30,0.882352941176471,2,0.0588235294117647,107.247622781261,NA,NA
751948,0,22.9940838562151,24.4844235545902,86,49,9,34,1,34,1,31,0.911764705882353,162.690293401392,NA,NA
751953,0,27.7339181230438,28.9398729223067,144,120,97,34,1,34,1,34,1,695.256247626526,NA,NA
751954,0,80.1014593825461,81.4869601453769,222,222,222,34,1,34,1,34,1,5361.45569369026,NA,NA
751955,0,22.5160693947798,24.3543061248963,76,34,6,34,1,34,1,23,0.676470588235294,133.04603300072,NA,NA
751958,0,20.0889082325943,21.4379949003301,23,4,0,34,1,18,0.529411764705882,0,0,190.246508782306,NA,NA
751959,0,19.7562378804025,21.1134671246325,17,2,0,34,1,15,0.441176470588235,0,0,179.150993104174,NA,NA
751960,0,21.7089636793162,23.0585257556297,57,14,1,34,1,34,1,16,0.470588235294118,174.556195456965,NA,NA
751961,0,20.8853763310581,22.2886252148748,42,8,1,34,1,29,0.852941176470588,2,0.0588235294117647,135.900877982031,NA,NA
751962,0,22.6724937572293,24.1035898101344,82,40,6,34,1,34,1,28,0.823529411764706,133.082150464255,NA,NA
751963,0,21.6373512880979,23.2333314043952,63,18,2,34,1,34,1,11,0.323529411764706,118.324873001118,NA,NA
751964,0,21.522548303951,22.8581532765753,54,12,2,34,1,34,1,8,0.235294117647059,174.250686314024,NA,NA
751965,0,21.6655879100144,22.906188103627,58,16,2,34,1,34,1,12,0.352941176470588,170.141386438866,NA,NA
751966,0,28.6860517340144,30.3268464674876,156,135,110,34,1,34,1,34,1,640.495603988012,NA,NA
751967,0,21.138841497019,23.1514916072861,50,8,1,34,1,32,0.941176470588235,5,0.147058823529412,96.4728100868185,NA,NA
751968,0,21.7257283095067,23.8055926496376,64,16,2,34,1,34,1,13,0.382352941176471,109.666778544286,NA,NA
751969,0,24.2882120327221,25.7052582083817,104,73,32,34,1,34,1,34,1,307.92771350502,NA,NA
751970,0,22.7376089458061,24.2241015098993,82,43,7,34,1,34,1,29,0.852941176470588,153.560796296129,NA,NA
751971,0,21.8574141537284,23.0749720919967,62,20,2,34,1,34,1,16,0.470588235294118,130.758805627708,NA,NA
751972,0,78.255788761502,79.9992554548136,222,222,222,34,1,34,1,34,1,5200.98472422247,NA,NA
751973,0,21.2728786575579,23.0732731923019,51,12,1,34,1,32,0.941176470588235,7,0.205882352941176,99.0299960306241,NA,NA
751974,0,25.5111017061268,26.7255409559961,118,94,56,34,1,34,1,34,1,535.772006306408,NA,NA
751976,0,20.2283051664432,21.6254226494889,26,4,0,34,1,22,0.647058823529412,0,0,137.599814778891,NA,NA
751977,0,20.6718266105799,22.2773476865539,38,7,1,34,1,27,0.794117647058823,1,0.0294117647058824,129.339280700037,NA,NA
751979,0,20.3886467307808,21.7190931992962,30,4,0,34,1,24,0.705882352941177,0,0,141.777765875023,NA,NA
751980,0,84.9803699569367,86.376112179669,222,222,222,34,1,34,1,34,1,5805.39156612948,NA,NA
751981,0,78.7991732188554,80.5757590274281,222,222,222,34,1,34,1,34,1,5247.46487500946,NA,NA
751984,0,22.041652104833,23.3633640399559,64,22,4,34,1,34,1,17,0.5,202.992178431564,NA,NA
751985,0,25.6897527391487,26.9946942194719,118,94,57,34,1,34,1,34,1,495.763234173426,NA,NA
751986,0,21.1406448787159,22.3482381117035,46,9,1,34,1,31,0.911764705882353,5,0.147058823529412,133.544011210076,NA,NA
751987,0,85.2915255829523,86.7814701228448,222,222,222,34,1,34,1,34,1,5828.7169664107,NA,NA
751988,0,21.274826595427,23.11850883995,60,13,1,34,1,33,0.970588235294118,8,0.235294117647059,113.238429069994,NA,NA
751989,0,21.1014990373833,22.4905838509188,43,8,1,34,1,31,0.911764705882353,6,0.176470588235294,158.162682165905,NA,NA
751990,0,22.0639042364971,23.6073330727029,70,24,4,34,1,34,1,18,0.529411764705882,121.374929097348,NA,NA
751991,0,21.7337654238567,23.1501700317001,57,16,2,34,1,34,1,16,0.470588235294118,217.642831333992,NA,NA
751992,0,20.1695186442935,21.4643449139009,24,3,0,34,1,22,0.647058823529412,0,0,140.306193283353,NA,NA
751993,0,20.7857223162717,22.0439708027408,39,5,1,34,1,30,0.882352941176471,1,0.0294117647058824,131.519115626252,NA,NA
751994,0,21.2060745364875,22.4705223279578,48,10,2,34,1,30,0.882352941176471,5,0.147058823529412,136.830019548825,NA,NA
751995,0,21.3883720287183,22.7863148383374,54,13,1,34,1,32,0.941176470588235,8,0.235294117647059,127.116625547656,NA,NA
751996,0,21.2487116691804,22.9234195102384,49,11,2,34,1,32,0.941176470588235,6,0.176470588235294,109.268947321486,NA,NA
751997,0,21.4286353275212,23.4795326613785,56,13,2,34,1,33,0.970588235294118,8,0.235294117647059,99.9985823635591,NA,NA
751998,0,21.8694544981755,23.9099092649603,68,20,2,34,1,34,1,17,0.5,131.351774478788,NA,NA
752000,0,19.365546116162,20.6102172191904,13,2,0,33,0.970588235294118,8,0.235294117647059,0,0,157.475641652206,NA,NA
752001,0,19.8920990887706,21.2132516366118,20,2,0,34,1,16,0.470588235294118,0,0,160.148897913559,NA,NA
752002,0,48.8718366126007,50.4842833229946,222,222,222,34,1,34,1,34,1,2498.88000870787,NA,NA
752003,0,19.4115798025978,20.5158440558264,12,2,0,34,1,9,0.264705882352941,0,0,146.409299551745,NA,NA
752004,0,25.2583244226176,26.5479750590819,116,89,51,34,1,34,1,34,1,336.181834083732,NA,NA
752005,0,51.9329375734009,53.0615291622333,222,222,222,34,1,34,1,34,1,2786.7163715365,NA,NA
752006,0,22.8878526819651,24.2333406682185,82,42,8,34,1,34,1,30,0.882352941176471,152.974580841724,NA,NA
752007,0,23.7194680960281,24.9987551443691,96,60,16,34,1,34,1,34,1,233.609996362811,NA,NA
752008,0,24.4792461801334,25.7617469246245,104,74,34,34,1,34,1,34,1,275.12623343778,NA,NA
752009,0,41.9005200042763,43.6575232079326,222,222,218,34,1,34,1,34,1,1865.19243892735,NA,NA
752010,0,22.2100006667251,23.9249516578102,69,26,6,34,1,34,1,17,0.5,117.94907605063,NA,NA
752011,0,19.2941253561973,20.5888888734588,12,2,0,32,0.941176470588235,6,0.176470588235294,0,0,142.326443351997,NA,NA
752012,0,22.0979993872741,23.4281841586533,68,26,4,34,1,34,1,18,0.529411764705882,164.90468546966,NA,NA
752013,0,43.7482634502976,45.0313556835751,222,222,222,34,1,34,1,34,1,2111.3980950455,NA,NA
752014,0,21.4105138097014,22.6341957967902,52,12,2,34,1,32,0.941176470588235,7,0.205882352941176,142.049073219483,NA,NA
752015,0,19.8921935291505,21.2738287969341,20,2,0,34,1,16,0.470588235294118,0,0,139.722326330723,NA,NA
752016,0,27.3199215554148,28.6382151135628,140,115,90,34,1,34,1,34,1,656.687108189374,NA,NA
752017,0,20.0418213388051,21.9265694777466,14,2,0,34,1,17,0.5,0,0,257.718239772982,NA,NA
752018,0,21.704580298269,23.1469400442687,55,16,2,34,1,34,1,12,0.352941176470588,179.244546021016,NA,NA
752019,0,21.5040306577938,23.0594787710076,48,12,2,34,1,34,1,7,0.205882352941176,163.10521252406,NA,NA
752020,0,20.2944430185071,21.5402564704221,30,3,0,34,1,23,0.676470588235294,0,0,130.303591522162,NA,NA
752021,0,21.1938936053905,22.5296062996629,48,10,1,34,1,31,0.911764705882353,5,0.147058823529412,130.635265458946,NA,NA
752022,0,58.7895257948857,60.2825278377284,222,222,222,34,1,34,1,34,1,3392.07961683761,NA,NA
752023,0,29.0045088700983,30.5168940973811,160,138,114,34,1,34,1,34,1,647.788711507957,NA,NA
752027,0,20.2557269217035,21.6435648818898,28,4,0,34,1,20,0.588235294117647,0,0,191.462550799897,NA,NA
752028,0,21.1767577949396,22.6524922420314,48,10,2,34,1,32,0.941176470588235,4,0.117647058823529,114.210724276284,NA,NA
752029,0,23.5179123988048,24.8451159322006,93,54,13,34,1,34,1,33,0.970588235294118,302.598555435138,NA,NA
752030,0,20.3001694112681,21.751660549588,28,4,0,34,1,22,0.647058823529412,0,0,146.207345498159,NA,NA
752031,0,20.2728282092822,21.899360470894,22,4,0,34,1,21,0.617647058823529,0,0,164.730930227295,NA,NA
752032,0,22.1736919885018,23.3894421528197,69,26,4,34,1,34,1,22,0.647058823529412,169.597984832626,NA,NA
752033,0,20.8272196360205,22.1947790599094,39,6,1,34,1,29,0.852941176470588,2,0.0588235294117647,132.382252531848,NA,NA
752034,0,22.2957312261554,23.6201782567761,72,29,3,34,1,34,1,24,0.705882352941177,132.63192321223,NA,NA
752035,0,24.1539380921222,25.4872146472501,101,70,27,34,1,34,1,34,1,229.756174590447,NA,NA
752036,0,39.8183588993873,41.7151307115984,222,218,210,34,1,34,1,34,1,1684.36598367349,NA,NA
752037,0,26.7931546735063,28.689706873851,131,108,80,34,1,34,1,34,1,485.808774942201,NA,NA
752038,0,21.6808667959911,23.7810148139062,64,16,2,34,1,34,1,12,0.352941176470588,106.686039682804,NA,NA
752040,0,51.1691136208829,52.521483371926,222,222,222,34,1,34,1,34,1,2717.99430057066,NA,NA
752041,0,50.4349385889299,51.6998190801253,222,222,222,34,1,34,1,34,1,2671.32772295695,NA,NA
752042,0,20.8739494126587,22.5485795460617,40,7,1,34,1,29,0.852941176470588,3,0.0882352941176471,124.674578567159,NA,NA
752043,0,22.1698785071188,23.8614792848578,67,24,4,34,1,34,1,18,0.529411764705882,112.696739316204,NA,NA
752044,0,21.6229657715061,23.6949263670302,62,16,2,34,1,33,0.970588235294118,12,0.352941176470588,104.558747189996,NA,NA
752045,0,21.2816301462188,22.6077596461014,52,11,2,34,1,32,0.941176470588235,5,0.147058823529412,132.300907969367,NA,NA
752046,0,20.4808604183347,21.9675594805957,36,4,0,34,1,27,0.794117647058823,0,0,140.33337193729,NA,NA
752047,0,22.069714793062,23.490628534824,70,24,4,34,1,34,1,18,0.529411764705882,128.354077883867,NA,NA
752048,0,22.292686981453,23.7935377900202,76,33,3,34,1,34,1,24,0.705882352941177,126.203921057068,NA,NA
752049,0,3969.01778233862,3970.22123263295,222,222,222,34,1,34,1,34,1,363247.882255297,NA,NA
752050,0,23.1514859105437,24.7645626454956,89,53,12,34,1,34,1,32,0.941176470588235,172.869082935221,NA,NA
752051,0,22.4411875254962,24.3257882024175,74,34,6,34,1,34,1,22,0.647058823529412,128.815011194242,NA,NA
752052,0,24.7203405033928,26.6024369019873,108,79,40,34,1,34,1,34,1,314.33527420238,NA,NA
752053,0,21.0201171976055,23.0376660115436,47,8,2,34,1,30,0.882352941176471,3,0.0882352941176471,96.3838258732546,NA,NA
752054,0,21.3644662634195,22.7197756097487,52,12,2,34,1,32,0.941176470588235,6,0.176470588235294,164.961096467175,NA,NA
752055,0,21.6813187076269,23.2092734966527,62,20,2,34,1,33,0.970588235294118,12,0.352941176470588,133.02108925727,NA,NA
752056,0,65.0490533711196,66.8802404587784,222,222,222,34,1,34,1,34,1,4011.84736652789,NA,NA
752059,0,19.4887404149081,20.629463446224,14,2,0,34,1,9,0.264705882352941,0,0,138.290366070858,NA,NA
752060,0,19.8165592342728,21.3225605014003,16,2,0,34,1,14,0.411764705882353,0,0,149.882120208646,NA,NA
752061,0,20.8044698300966,22.0349215549209,40,6,1,34,1,30,0.882352941176471,1,0.0294117647058824,130.611803545486,NA,NA
752062,0,22.5971683247464,23.9806677267913,78,36,5,34,1,34,1,26,0.764705882352941,138.701249593749,NA,NA
752063,0,22.4018061167972,24.1659522081775,73,32,5,34,1,34,1,23,0.676470588235294,123.215495658194,NA,NA
752064,0,21.1703650772217,23.0923742686345,50,9,1,34,1,31,0.911764705882353,5,0.147058823529412,96.9777526921372,NA,NA
752065,0,19.4336690479929,20.513946804175,14,2,0,34,1,9,0.264705882352941,0,0,147.40332845523,NA,NA
752066,0,20.5337233746372,21.6665913589771,36,4,0,34,1,27,0.794117647058823,0,0,215.729065321956,NA,NA
752068,0,19.0171073577305,20.6688695184104,6,1,0,32,0.941176470588235,7,0.205882352941176,0,0,217.053961885391,NA,NA
752069,0,20.1169051247382,21.564927042019,24,4,0,34,1,20,0.588235294117647,0,0,144.285453187062,NA,NA
752070,0,21.5212093290066,23.3081738804319,56,15,2,34,1,33,0.970588235294118,10,0.294117647058824,106.955634248109,NA,NA
752071,0,21.7659183227827,23.5299927307463,60,16,3,34,1,34,1,14,0.411764705882353,102.961074685307,NA,NA
752072,0,20.9788976409596,22.6456307543938,44,8,1,34,1,30,0.882352941176471,4,0.117647058823529,111.355192228486,NA,NA
752073,0,21.1930892917862,22.9427138927574,49,8,1,34,1,32,0.941176470588235,7,0.205882352941176,107.742423254743,NA,NA
752074,0,24.6458862343373,26.0551989018525,106,80,38,34,1,34,1,34,1,331.648021936575,NA,NA
752075,0,22.1024108375263,23.4179544194897,69,27,4,34,1,34,1,19,0.558823529411765,137.928718510872,NA,NA
752076,0,21.1212628290307,22.5108617676997,52,10,1,34,1,32,0.941176470588235,4,0.117647058823529,136.5280087868,NA,NA
752077,0,44.1634253490084,45.8491993507845,222,222,222,34,1,34,1,34,1,2073.425227089,NA,NA
752078,0,79.0749950624776,80.8482649893938,222,222,222,34,1,34,1,34,1,5273.77003899193,NA,NA
752079,0,21.6479239749553,23.0909994818468,60,17,2,34,1,33,0.970588235294118,11,0.323529411764706,127.912891470199,NA,NA
752080,0,21.1709004961009,22.6302677439327,51,11,2,34,1,31,0.911764705882353,4,0.117647058823529,131.58185459282,NA,NA
752081,0,21.5556681279419,23.1477174514618,54,14,2,34,1,33,0.970588235294118,11,0.323529411764706,108.811432233579,NA,NA
752082,0,20.701471466674,22.5578812610748,38,6,1,34,1,28,0.823529411764706,2,0.0588235294117647,112.686738797516,NA,NA
752083,0,21.6465549914234,23.6761938720085,62,16,3,34,1,34,1,11,0.323529411764706,104.715888194524,NA,NA
752084,0,21.8972509749847,23.4297841913043,68,23,4,34,1,34,1,15,0.441176470588235,119.321676726124,NA,NA
752085,0,3969.12840630881,3970.41557135277,222,222,222,34,1,34,1,34,1,363255.707612069,NA,NA
752086,0,21.4213155250635,23.1931240717943,54,14,2,34,1,33,0.970588235294118,8,0.235294117647059,105.681695257868,NA,NA
752087,0,21.4170450277727,23.4346304089409,57,14,2,34,1,33,0.970588235294118,9,0.264705882352941,99.5777508222265,NA,NA
752088,0,41.6902476254632,43.5273008696843,222,222,218,34,1,34,1,34,1,1857.61217811113,NA,NA
752089,0,20.6711810111592,22.0697888268448,35,5,1,34,1,27,0.794117647058823,3,0.0882352941176471,154.707887428895,NA,NA
752090,0,24.9651296126766,26.3243315555219,112,84,45,34,1,34,1,34,1,342.674023514307,NA,NA
752091,0,20.9454029409861,22.3254200057993,44,7,1,34,1,30,0.882352941176471,3,0.0882352941176471,131.12072657475,NA,NA
752092,0,24.0482844184826,25.6854709020844,96,65,22,34,1,34,1,34,1,215.11549050819,NA,NA
752093,0,20.2894469397236,21.5458617267409,30,4,0,34,1,22,0.647058823529412,0,0,177.390338583813,NA,NA
752094,0,19.7032988991423,21.4330703509973,12,2,0,34,1,13,0.382352941176471,0,0,195.472046164913,NA,NA
752095,0,21.3954577113516,22.5224638580556,50,12,2,34,1,33,0.970588235294118,8,0.235294117647059,167.774506128782,NA,NA
752096,0,21.1090025534916,22.4057886447853,44,8,1,34,1,30,0.882352941176471,5,0.147058823529412,138.351223258696,NA,NA
752097,0,20.3000997734426,21.5873809900243,30,3,0,34,1,23,0.676470588235294,0,0,147.213845858861,NA,NA
752098,0,21.3338224981796,22.6786088174995,52,14,2,34,1,32,0.941176470588235,6,0.176470588235294,122.962082483306,NA,NA
752099,0,19.4231560440248,20.6821783998661,12,2,0,34,1,9,0.264705882352941,0,0,145.848014279782,NA,NA
752100,0,20.600020720709,21.9861013472186,36,4,0,34,1,27,0.794117647058823,0,0,225.845120394087,NA,NA
752101,0,20.0158493364682,21.4696450933779,22,4,0,34,1,16,0.470588235294118,0,0,179.352186858839,NA,NA
752102,0,20.3843923012607,21.5711609074691,30,3,0,34,1,25,0.735294117647059,0,0,137.45151391748,NA,NA
752103,0,20.3542935991814,22.1553306092067,32,6,1,34,1,21,0.617647058823529,1,0.0294117647058824,126.891899702695,NA,NA
752104,0,21.2247299275951,23.2913627432115,53,9,1,34,1,32,0.941176470588235,7,0.205882352941176,97.2168116141858,NA,NA
752105,0,20.6692005458708,22.7026481532184,40,6,1,34,1,27,0.794117647058823,1,0.0294117647058824,97.2607424085717,NA,NA
752106,0,19.5088309993452,20.8690205481791,13,2,0,33,0.970588235294118,10,0.294117647058824,0,0,228.32731046627,NA,NA
752107,0,26.7293565855312,28.0940231795365,134,110,82,34,1,34,1,34,1,627.981629975445,NA,NA
752108,0,23.5969377249871,24.8439934732719,94,54,14,34,1,34,1,34,1,313.106663854338,NA,NA
752109,0,114.457200531258,115.756384930632,222,222,222,34,1,34,1,34,1,8668.30433825265,NA,NA
752110,0,20.1821827692091,21.4720979902073,27,3,0,34,1,22,0.647058823529412,0,0,140.969524553488,NA,NA
752111,0,22.7905010845377,24.1145739908434,81,40,5,34,1,34,1,30,0.882352941176471,151.250948423695,NA,NA
752112,0,64.6414953037306,66.1405805335687,222,222,222,34,1,34,1,34,1,3927.23349994954,NA,NA
752113,0,31.3471454145155,32.9851991632253,184,165,144,34,1,34,1,34,1,883.546378454451,NA,NA
752114,0,24.456800033866,26.370321504621,102,74,33,34,1,34,1,34,1,271.607757600865,NA,NA
752115,0,21.4588216589272,23.4168003236916,58,15,2,34,1,33,0.970588235294118,9,0.264705882352941,104.31844764636,NA,NA
752116,0,21.5737570198586,23.658175090611,62,16,1,34,1,33,0.970588235294118,11,0.323529411764706,116.912712578611,NA,NA
752117,0,21.1553852901269,22.4514345141626,49,10,1,34,1,32,0.941176470588235,5,0.147058823529412,170.216495118675,NA,NA
752118,0,60.7830275538742,62.0836547012859,222,222,222,34,1,34,1,34,1,3750.0281948424,NA,NA
752119,0,21.1016781785738,23.053366378502,48,7,2,34,1,31,0.911764705882353,4,0.117647058823529,98.0241545829353,NA,NA
752126,0,24.2466043556158,25.6626293555166,100,68,24,34,1,34,1,34,1,393.898258063153,NA,NA
752127,0,24.0285242309097,25.3606358487133,101,68,24,34,1,34,1,34,1,226.37152145506,NA,NA
752128,0,20.8192489170998,22.7584221632779,44,5,2,34,1,30,0.882352941176471,2,0.0588235294117647,96.1182745715797,NA,NA
752129,0,20.1347474739646,21.6434588797364,24,3,0,34,1,21,0.617647058823529,0,0,146.480770846397,NA,NA
752130,577,65.0905682212056,67.873935043629,222,222,222,34,1,34,1,34,1,3727.37311396133,11.2371692627967,""
752131,0,25.7581579936471,27.7777345158881,122,98,65,34,1,34,1,34,1,458.33866062535,NA,NA
752132,0,29.2111567337837,30.8276172203716,162,142,118,34,1,34,1,34,1,684.595553223938,NA,NA
752133,0,28.0690448604916,29.8000390631286,152,130,104,34,1,34,1,34,1,589.877872357862,NA,NA
752134,0,25.4632091912813,27.4018618219395,116,91,58,34,1,34,1,34,1,380.464776668473,NA,NA
752135,0,19.7585366076929,21.4328462301441,12,2,0,34,1,14,0.411764705882353,0,0,195.296689441441,NA,NA
752136,0,22.9046071471201,24.4062037906952,84,45,7,34,1,34,1,30,0.882352941176471,192.058502399917,NA,NA
752137,0,22.6082484696842,24.200528928769,80,38,7,34,1,34,1,26,0.764705882352941,133.762678689116,NA,NA
752138,0,21.2433444275634,23.230472587105,54,10,1,34,1,32,0.941176470588235,7,0.205882352941176,105.167056851518,NA,NA
752139,0,21.0257759725152,22.3843609537807,46,8,1,34,1,31,0.911764705882353,3,0.0882352941176471,253.383566637146,NA,NA
752141,0,19.8991027365564,21.1566662652971,20,3,0,34,1,16,0.470588235294118,0,0,137.673159642989,NA,NA
752142,0,19.5234694338831,21.0550490955343,12,2,0,33,0.970588235294118,8,0.235294117647059,0,0,147.915924838896,NA,NA
752143,0,20.4423625901692,21.6651941257855,32,4,0,34,1,26,0.764705882352941,0,0,130.496366628792,NA,NA
752144,0,22.7124584052981,24.0686156681401,78,37,6,34,1,34,1,28,0.823529411764706,159.148038860156,NA,NA
752145,0,23.9622414218468,25.333763401788,100,68,23,34,1,34,1,34,1,215.456921296695,NA,NA
752146,0,22.5259398454823,23.9473648086408,78,37,6,34,1,34,1,26,0.764705882352941,133.827575027985,NA,NA
752147,0,22.3282937791663,24.3646354731947,74,32,5,34,1,34,1,21,0.617647058823529,139.158258920732,NA,NA
752148,0,19.5190093485426,20.5574399109421,14,2,0,34,1,10,0.294117647058824,0,0,142.54437593877,NA,NA
752149,0,20.2715633119431,21.7591216033876,28,4,0,34,1,21,0.617647058823529,0,0,157.052862110534,NA,NA
752150,0,22.1681195344321,23.5064176288422,72,30,4,34,1,34,1,18,0.529411764705882,145.383470542924,NA,NA
752151,0,21.6887013624625,23.5608181718601,60,16,2,34,1,34,1,13,0.382352941176471,101.462996268589,NA,NA
752152,0,22.3399970184732,24.1783116923589,72,30,5,34,1,34,1,21,0.617647058823529,119.616495327506,NA,NA
752154,0,19.170037083569,20.5894336285788,9,1,0,31,0.911764705882353,7,0.205882352941176,0,0,208.987641590083,NA,NA
752155,0,20.5669442727245,22.422008425806,37,6,1,34,1,23,0.676470588235294,1,0.0294117647058824,111.845507859879,NA,NA
752156,0,23.4789306020576,24.9013462416847,93,56,14,34,1,34,1,32,0.941176470588235,202.964545069224,NA,NA
752157,0,20.8295756035771,22.3357686400422,44,6,1,34,1,30,0.882352941176471,2,0.0588235294117647,132.83987980128,NA,NA
752158,0,26.7267465192276,28.7640891194631,135,110,82,34,1,34,1,34,1,551.234291264858,NA,NA
752159,0,19.9038874907909,21.5488592389938,16,2,0,34,1,16,0.470588235294118,0,0,166.691336045238,NA,NA
752160,0,22.806930874335,24.721702539722,82,42,7,34,1,34,1,29,0.852941176470588,163.232509420169,NA,NA
752161,0,20.9815191857242,22.855810500698,44,6,1,34,1,32,0.941176470588235,4,0.117647058823529,101.895568341958,NA,NA
752162,0,21.5922049758122,23.6172196191883,63,15,2,34,1,33,0.970588235294118,12,0.352941176470588,113.758882672844,NA,NA
752163,0,21.5434387451139,23.1169507607531,62,15,2,34,1,33,0.970588235294118,12,0.352941176470588,121.892120271031,NA,NA
752164,0,22.6997726525895,24.2782529274595,83,44,8,34,1,34,1,28,0.823529411764706,145.540314204873,NA,NA
752165,0,22.8989844646778,24.6528886709772,80,41,7,34,1,34,1,29,0.852941176470588,138.935865441497,NA,NA
752166,0,21.3329498213321,23.1529026205476,54,12,2,34,1,33,0.970588235294118,7,0.205882352941176,98.0455640410024,NA,NA
752167,0,23.2291017846155,24.8363085487321,90,56,14,34,1,34,1,32,0.941176470588235,171.122214877283,NA,NA
752168,0,21.9470268616572,23.7200485883264,64,20,4,34,1,34,1,16,0.470588235294118,105.593474035682,NA,NA
752170,0,20.0243888132115,21.2834350577096,23,4,0,34,1,17,0.5,0,0,196.019968339321,NA,NA
752171,0,20.6494082810833,22.0369928229685,34,4,1,34,1,28,0.823529411764706,1,0.0294117647058824,237.311918577875,NA,NA
752172,0,61.0331351980229,62.2401677136632,222,222,222,34,1,34,1,34,1,3758.5097402148,NA,NA
752173,0,61.1901928187345,62.4907635732319,222,222,222,34,1,34,1,34,1,3765.9213804759,NA,NA
752174,0,21.2552055351375,22.5910813777952,49,10,1,34,1,31,0.911764705882353,6,0.176470588235294,158.303787950587,NA,NA
752175,0,51.8385978022445,53.5137877127118,222,222,222,34,1,34,1,34,1,2778.33608603208,NA,NA
752176,0,44.8145055722903,46.5035275902572,222,222,222,34,1,34,1,34,1,2136.97661851195,NA,NA
752177,0,19.9362769794218,21.1010394799646,24,2,0,34,1,15,0.441176470588235,0,0,163.85949882969,NA,NA
752178,0,21.3013991594847,22.7755596355156,53,12,1,34,1,32,0.941176470588235,7,0.205882352941176,126.514737042044,NA,NA
752179,0,21.9386735627743,23.2724198089144,68,24,4,34,1,34,1,16,0.470588235294118,125.377370539772,NA,NA
752181,0,19.5637071864907,20.6602131862965,16,2,0,34,1,12,0.352941176470588,0,0,144.869178852347,NA,NA
752183,0,1269.99497488996,1271.17718813306,222,222,222,34,1,34,1,34,1,114964.253714629,NA,NA
752184,0,21.1951246011863,22.3046057822346,47,10,1,34,1,31,0.911764705882353,7,0.205882352941176,155.439308740731,NA,NA
752185,0,56.2058356976594,57.4094668115994,222,222,222,34,1,34,1,34,1,3173.56817833654,NA,NA
752186,0,21.3122112830952,22.6318916716339,52,12,1,34,1,32,0.941176470588235,7,0.205882352941176,129.561320061007,NA,NA
752187,0,24.3996585121513,25.7532200858055,103,73,34,34,1,34,1,34,1,247.912787522696,NA,NA
752188,0,20.9371807593464,22.3231304285066,44,8,1,34,1,30,0.882352941176471,3,0.0882352941176471,130.636241509322,NA,NA
752189,0,23.7769695325562,25.4015088407417,92,59,18,34,1,34,1,34,1,204.877254679797,NA,NA
